id,dttm,temp,lux,battery,attached,detached,host,stopped,eof
1154,19/12/2021 01:10:00,1.439,0,NA,NA,NA,NA,NA,NA
1155,19/12/2021 01:20:00,1.439,0,NA,NA,NA,NA,NA,NA
1156,19/12/2021 01:30:00,1.33,0,NA,NA,NA,NA,NA,NA
1157,19/12/2021 01:40:00,1.33,0,NA,NA,NA,NA,NA,NA
1158,19/12/2021 01:50:00,1.33,0,NA,NA,NA,NA,NA,NA
1159,19/12/2021 02:00:00,1.33,0,NA,NA,NA,NA,NA,NA
1160,19/12/2021 02:10:00,1.33,0,NA,NA,NA,NA,NA,NA
1161,19/12/2021 02:20:00,1.439,0,NA,NA,NA,NA,NA,NA
1162,19/12/2021 02:30:00,1.439,0,NA,NA,NA,NA,NA,NA
1163,19/12/2021 02:40:00,1.439,0,NA,NA,NA,NA,NA,NA
1164,19/12/2021 02:50:00,1.33,0,NA,NA,NA,NA,NA,NA
1165,19/12/2021 03:00:00,1.33,0,NA,NA,NA,NA,NA,NA
1166,19/12/2021 03:10:00,1.33,0,NA,NA,NA,NA,NA,NA
1167,19/12/2021 03:20:00,1.33,0,NA,NA,NA,NA,NA,NA
1168,19/12/2021 03:30:00,1.221,0,NA,NA,NA,NA,NA,NA
1169,19/12/2021 03:40:00,1.112,0,NA,NA,NA,NA,NA,NA
1170,19/12/2021 03:50:00,1.112,0,NA,NA,NA,NA,NA,NA
1171,19/12/2021 04:00:00,1.112,0,NA,NA,NA,NA,NA,NA
1172,19/12/2021 04:10:00,1.112,0,NA,NA,NA,NA,NA,NA
1173,19/12/2021 04:20:00,1.003,0,NA,NA,NA,NA,NA,NA
1174,19/12/2021 04:30:00,1.003,0,NA,NA,NA,NA,NA,NA
1175,19/12/2021 04:40:00,1.003,0,NA,NA,NA,NA,NA,NA
1176,19/12/2021 04:50:00,1.003,0,NA,NA,NA,NA,NA,NA
1177,19/12/2021 05:00:00,0.893,0,NA,NA,NA,NA,NA,NA
1178,19/12/2021 05:10:00,0.893,0,NA,NA,NA,NA,NA,NA
1179,19/12/2021 05:20:00,0.893,0,NA,NA,NA,NA,NA,NA
1180,19/12/2021 05:30:00,0.893,0,NA,NA,NA,NA,NA,NA
1181,19/12/2021 05:40:00,0.893,0,NA,NA,NA,NA,NA,NA
1182,19/12/2021 05:50:00,0.893,0,NA,NA,NA,NA,NA,NA
1183,19/12/2021 06:00:00,0.893,0,NA,NA,NA,NA,NA,NA
1184,19/12/2021 06:10:00,0.893,0,NA,NA,NA,NA,NA,NA
1185,19/12/2021 06:20:00,0.893,0,NA,NA,NA,NA,NA,NA
1186,19/12/2021 06:30:00,0.893,0,NA,NA,NA,NA,NA,NA
1187,19/12/2021 06:40:00,0.893,0,NA,NA,NA,NA,NA,NA
1188,19/12/2021 06:50:00,0.784,0,NA,NA,NA,NA,NA,NA
1189,19/12/2021 07:00:00,0.674,0,NA,NA,NA,NA,NA,NA
1190,19/12/2021 07:10:00,0.674,0,NA,NA,NA,NA,NA,NA
1191,19/12/2021 07:20:00,0.563,0,NA,NA,NA,NA,NA,NA
1192,19/12/2021 07:30:00,0.453,0,NA,NA,NA,NA,NA,NA
1193,19/12/2021 07:40:00,0.343,0,NA,NA,NA,NA,NA,NA
1194,19/12/2021 07:50:00,0.232,0,NA,NA,NA,NA,NA,NA
1195,19/12/2021 08:00:00,0.232,10.8,NA,NA,NA,NA,NA,NA
1196,19/12/2021 08:10:00,0.343,21.5,NA,NA,NA,NA,NA,NA
1197,19/12/2021 08:20:00,0.343,53.8,NA,NA,NA,NA,NA,NA
1198,19/12/2021 08:30:00,0.453,86.1,NA,NA,NA,NA,NA,NA
1199,19/12/2021 08:40:00,0.453,301.4,NA,NA,NA,NA,NA,NA
1200,19/12/2021 08:50:00,0.453,398.3,NA,NA,NA,NA,NA,NA
1201,19/12/2021 09:00:00,0.453,538.2,NA,NA,NA,NA,NA,NA
1202,19/12/2021 09:10:00,0.453,764.2,NA,NA,NA,NA,NA,NA
1203,19/12/2021 09:20:00,0.453,1011.8,NA,NA,NA,NA,NA,NA
1204,19/12/2021 09:30:00,0.563,1377.8,NA,NA,NA,NA,NA,NA
1205,19/12/2021 09:40:00,0.563,1463.9,NA,NA,NA,NA,NA,NA
1206,19/12/2021 09:50:00,0.563,1550,NA,NA,NA,NA,NA,NA
1207,19/12/2021 10:00:00,0.674,1550,NA,NA,NA,NA,NA,NA
1208,19/12/2021 10:10:00,0.674,1722.2,NA,NA,NA,NA,NA,NA
1209,19/12/2021 10:20:00,0.784,1808.3,NA,NA,NA,NA,NA,NA
1210,19/12/2021 10:30:00,0.893,1722.2,NA,NA,NA,NA,NA,NA
1211,19/12/2021 10:40:00,1.003,1980.6,NA,NA,NA,NA,NA,NA
1212,19/12/2021 10:50:00,1.112,1894.5,NA,NA,NA,NA,NA,NA
1213,19/12/2021 11:00:00,1.112,1894.5,NA,NA,NA,NA,NA,NA
1214,19/12/2021 11:10:00,1.221,2238.9,NA,NA,NA,NA,NA,NA
1215,19/12/2021 11:20:00,1.439,2411.1,NA,NA,NA,NA,NA,NA
1216,19/12/2021 11:30:00,1.439,2325,NA,NA,NA,NA,NA,NA
1217,19/12/2021 11:40:00,1.548,2669.5,NA,NA,NA,NA,NA,NA
1218,19/12/2021 11:50:00,1.548,2927.8,NA,NA,NA,NA,NA,NA
1219,19/12/2021 12:00:00,1.548,2927.8,NA,NA,NA,NA,NA,NA
1220,19/12/2021 12:10:00,1.656,3100,NA,NA,NA,NA,NA,NA
1221,19/12/2021 12:20:00,1.764,2927.8,NA,NA,NA,NA,NA,NA
1222,19/12/2021 12:30:00,1.764,2927.8,NA,NA,NA,NA,NA,NA
1223,19/12/2021 12:40:00,1.872,3100,NA,NA,NA,NA,NA,NA
1224,19/12/2021 12:50:00,1.872,3100,NA,NA,NA,NA,NA,NA
1225,19/12/2021 13:00:00,1.98,3272.2,NA,NA,NA,NA,NA,NA
1226,19/12/2021 13:10:00,1.98,3272.2,NA,NA,NA,NA,NA,NA
1227,19/12/2021 13:20:00,2.088,3788.9,NA,NA,NA,NA,NA,NA
1228,19/12/2021 13:30:00,2.088,2755.6,NA,NA,NA,NA,NA,NA
1229,19/12/2021 13:40:00,1.98,2755.6,NA,NA,NA,NA,NA,NA
1230,19/12/2021 13:50:00,1.98,3100,NA,NA,NA,NA,NA,NA
1231,19/12/2021 14:00:00,2.088,2927.8,NA,NA,NA,NA,NA,NA
1232,19/12/2021 14:10:00,1.98,2927.8,NA,NA,NA,NA,NA,NA
1233,19/12/2021 14:20:00,2.088,2583.4,NA,NA,NA,NA,NA,NA
1234,19/12/2021 14:30:00,2.195,2411.1,NA,NA,NA,NA,NA,NA
1235,19/12/2021 14:40:00,1.872,2152.8,NA,NA,NA,NA,NA,NA
1236,19/12/2021 14:50:00,1.872,1894.5,NA,NA,NA,NA,NA,NA
1237,19/12/2021 15:00:00,1.98,1550,NA,NA,NA,NA,NA,NA
1238,19/12/2021 15:10:00,1.872,1377.8,NA,NA,NA,NA,NA,NA
1239,19/12/2021 15:20:00,1.872,958,NA,NA,NA,NA,NA,NA
1240,19/12/2021 15:30:00,1.764,764.2,NA,NA,NA,NA,NA,NA
1241,19/12/2021 15:40:00,1.764,828.8,NA,NA,NA,NA,NA,NA
1242,19/12/2021 15:50:00,1.656,570.5,NA,NA,NA,NA,NA,NA
1243,19/12/2021 16:00:00,1.548,376.7,NA,NA,NA,NA,NA,NA
1244,19/12/2021 16:10:00,1.548,269.1,NA,NA,NA,NA,NA,NA
1245,19/12/2021 16:20:00,1.548,129.2,NA,NA,NA,NA,NA,NA
1246,19/12/2021 16:30:00,1.439,64.6,NA,NA,NA,NA,NA,NA
1247,19/12/2021 16:40:00,1.33,32.3,NA,NA,NA,NA,NA,NA
1248,19/12/2021 16:50:00,1.003,10.8,NA,NA,NA,NA,NA,NA
1249,19/12/2021 17:00:00,0.893,0,NA,NA,NA,NA,NA,NA
1250,19/12/2021 17:10:00,0.784,0,NA,NA,NA,NA,NA,NA
1251,19/12/2021 17:20:00,0.563,0,NA,NA,NA,NA,NA,NA
1252,19/12/2021 17:30:00,0.453,0,NA,NA,NA,NA,NA,NA
1253,19/12/2021 17:40:00,0.343,0,NA,NA,NA,NA,NA,NA
1254,19/12/2021 17:50:00,0.232,0,NA,NA,NA,NA,NA,NA
1255,19/12/2021 18:00:00,0.232,0,NA,NA,NA,NA,NA,NA
1256,19/12/2021 18:10:00,0.232,0,NA,NA,NA,NA,NA,NA
1257,19/12/2021 18:20:00,0.343,0,NA,NA,NA,NA,NA,NA
1258,19/12/2021 18:30:00,0.453,0,NA,NA,NA,NA,NA,NA
1259,19/12/2021 18:40:00,0.453,0,NA,NA,NA,NA,NA,NA
1260,19/12/2021 18:50:00,0.453,0,NA,NA,NA,NA,NA,NA
1261,19/12/2021 19:00:00,0.453,0,NA,NA,NA,NA,NA,NA
1262,19/12/2021 19:10:00,0.453,0,NA,NA,NA,NA,NA,NA
1263,19/12/2021 19:20:00,0.453,0,NA,NA,NA,NA,NA,NA
1264,19/12/2021 19:30:00,0.343,0,NA,NA,NA,NA,NA,NA
1265,19/12/2021 19:40:00,0.232,0,NA,NA,NA,NA,NA,NA
1266,19/12/2021 19:50:00,0.121,0,NA,NA,NA,NA,NA,NA
1267,19/12/2021 20:00:00,0.01,0,NA,NA,NA,NA,NA,NA
1268,19/12/2021 20:10:00,0.01,0,NA,NA,NA,NA,NA,NA
1269,19/12/2021 20:20:00,-0.102,0,NA,NA,NA,NA,NA,NA
1270,19/12/2021 20:30:00,0.01,0,NA,NA,NA,NA,NA,NA
1271,19/12/2021 20:40:00,0.01,0,NA,NA,NA,NA,NA,NA
1272,19/12/2021 20:50:00,0.01,0,NA,NA,NA,NA,NA,NA
1273,19/12/2021 21:00:00,0.01,0,NA,NA,NA,NA,NA,NA
1274,19/12/2021 21:10:00,0.121,0,NA,NA,NA,NA,NA,NA
1275,19/12/2021 21:20:00,0.121,0,NA,NA,NA,NA,NA,NA
1276,19/12/2021 21:30:00,0.121,0,NA,NA,NA,NA,NA,NA
1277,19/12/2021 21:40:00,0.121,0,NA,NA,NA,NA,NA,NA
1278,19/12/2021 21:50:00,0.01,0,NA,NA,NA,NA,NA,NA
1279,19/12/2021 22:00:00,-0.102,0,NA,NA,NA,NA,NA,NA
1280,19/12/2021 22:10:00,-0.213,0,NA,NA,NA,NA,NA,NA
1281,19/12/2021 22:20:00,-0.213,0,NA,NA,NA,NA,NA,NA
1282,19/12/2021 22:30:00,-0.102,0,NA,NA,NA,NA,NA,NA
1283,19/12/2021 22:40:00,-0.213,0,NA,NA,NA,NA,NA,NA
1284,19/12/2021 22:50:00,-0.213,0,NA,NA,NA,NA,NA,NA
1285,19/12/2021 23:00:00,-0.102,0,NA,NA,NA,NA,NA,NA
1286,19/12/2021 23:10:00,-0.102,0,NA,NA,NA,NA,NA,NA
1287,19/12/2021 23:20:00,-0.102,0,NA,NA,NA,NA,NA,NA
1288,19/12/2021 23:30:00,-0.102,0,NA,NA,NA,NA,NA,NA
1289,19/12/2021 23:40:00,0.01,0,NA,NA,NA,NA,NA,NA
1290,19/12/2021 23:50:00,0.01,0,NA,NA,NA,NA,NA,NA
1291,20/12/2021 00:00:00,0.01,0,NA,NA,NA,NA,NA,NA
1292,20/12/2021 00:10:00,-0.102,0,NA,NA,NA,NA,NA,NA
1293,20/12/2021 00:20:00,-0.102,0,NA,NA,NA,NA,NA,NA
1294,20/12/2021 00:30:00,-0.102,0,NA,NA,NA,NA,NA,NA
1295,20/12/2021 00:40:00,-0.102,0,NA,NA,NA,NA,NA,NA
1296,20/12/2021 00:50:00,-0.102,0,NA,NA,NA,NA,NA,NA
1297,20/12/2021 01:00:00,-0.102,0,NA,NA,NA,NA,NA,NA
1298,20/12/2021 01:10:00,-0.102,0,NA,NA,NA,NA,NA,NA
1299,20/12/2021 01:20:00,-0.102,0,NA,NA,NA,NA,NA,NA
1300,20/12/2021 01:30:00,-0.213,0,NA,NA,NA,NA,NA,NA
1301,20/12/2021 01:40:00,-0.325,0,NA,NA,NA,NA,NA,NA
1302,20/12/2021 01:50:00,-0.325,0,NA,NA,NA,NA,NA,NA
1303,20/12/2021 02:00:00,-0.437,0,NA,NA,NA,NA,NA,NA
1304,20/12/2021 02:10:00,-0.437,0,NA,NA,NA,NA,NA,NA
1305,20/12/2021 02:20:00,-0.437,0,NA,NA,NA,NA,NA,NA
1306,20/12/2021 02:30:00,-0.437,0,NA,NA,NA,NA,NA,NA
1307,20/12/2021 02:40:00,-0.437,0,NA,NA,NA,NA,NA,NA
1308,20/12/2021 02:50:00,-0.437,0,NA,NA,NA,NA,NA,NA
1309,20/12/2021 03:00:00,-0.437,0,NA,NA,NA,NA,NA,NA
1310,20/12/2021 03:10:00,-0.549,0,NA,NA,NA,NA,NA,NA
1311,20/12/2021 03:20:00,-0.549,0,NA,NA,NA,NA,NA,NA
1312,20/12/2021 03:30:00,-0.549,0,NA,NA,NA,NA,NA,NA
1313,20/12/2021 03:40:00,-0.662,0,NA,NA,NA,NA,NA,NA
1314,20/12/2021 03:50:00,-0.549,0,NA,NA,NA,NA,NA,NA
1315,20/12/2021 04:00:00,-0.549,0,NA,NA,NA,NA,NA,NA
1316,20/12/2021 04:10:00,-0.549,0,NA,NA,NA,NA,NA,NA
1317,20/12/2021 04:20:00,-0.549,0,NA,NA,NA,NA,NA,NA
1318,20/12/2021 04:30:00,-0.549,0,NA,NA,NA,NA,NA,NA
1319,20/12/2021 04:40:00,-0.549,0,NA,NA,NA,NA,NA,NA
1320,20/12/2021 04:50:00,-0.549,0,NA,NA,NA,NA,NA,NA
1321,20/12/2021 05:00:00,-0.662,0,NA,NA,NA,NA,NA,NA
1322,20/12/2021 05:10:00,-0.662,0,NA,NA,NA,NA,NA,NA
1323,20/12/2021 05:20:00,-0.662,0,NA,NA,NA,NA,NA,NA
1324,20/12/2021 05:30:00,-0.887,0,NA,NA,NA,NA,NA,NA
1325,20/12/2021 05:40:00,-1.001,0,NA,NA,NA,NA,NA,NA
1326,20/12/2021 05:50:00,-1.114,0,NA,NA,NA,NA,NA,NA
1327,20/12/2021 06:00:00,-1.228,0,NA,NA,NA,NA,NA,NA
1328,20/12/2021 06:10:00,-1.228,0,NA,NA,NA,NA,NA,NA
1329,20/12/2021 06:20:00,-1.114,0,NA,NA,NA,NA,NA,NA
1330,20/12/2021 06:30:00,-1.228,0,NA,NA,NA,NA,NA,NA
1331,20/12/2021 06:40:00,-1.456,0,NA,NA,NA,NA,NA,NA
1332,20/12/2021 06:50:00,-1.57,0,NA,NA,NA,NA,NA,NA
1333,20/12/2021 07:00:00,-1.57,0,NA,NA,NA,NA,NA,NA
1334,20/12/2021 07:10:00,-1.799,0,NA,NA,NA,NA,NA,NA
1335,20/12/2021 07:20:00,-2.03,0,NA,NA,NA,NA,NA,NA
1336,20/12/2021 07:30:00,-2.145,0,NA,NA,NA,NA,NA,NA
1337,20/12/2021 07:40:00,-2.145,0,NA,NA,NA,NA,NA,NA
1338,20/12/2021 07:50:00,-2.261,0,NA,NA,NA,NA,NA,NA
1339,20/12/2021 08:00:00,-2.261,10.8,NA,NA,NA,NA,NA,NA
1340,20/12/2021 08:10:00,-2.145,86.1,NA,NA,NA,NA,NA,NA
1341,20/12/2021 08:20:00,-2.03,161.5,NA,NA,NA,NA,NA,NA
1342,20/12/2021 08:30:00,-2.03,452.1,NA,NA,NA,NA,NA,NA
1343,20/12/2021 08:40:00,-2.03,688.9,NA,NA,NA,NA,NA,NA
1344,20/12/2021 08:50:00,-2.03,936.5,NA,NA,NA,NA,NA,NA
1345,20/12/2021 09:00:00,-1.914,1980.6,NA,NA,NA,NA,NA,NA
1346,20/12/2021 09:10:00,-1.456,2755.6,NA,NA,NA,NA,NA,NA
1347,20/12/2021 09:20:00,-1.114,3444.5,NA,NA,NA,NA,NA,NA
1348,20/12/2021 09:30:00,-0.662,3272.2,NA,NA,NA,NA,NA,NA
1349,20/12/2021 09:40:00,-0.325,4305.6,NA,NA,NA,NA,NA,NA
1350,20/12/2021 09:50:00,0.121,4650,NA,NA,NA,NA,NA,NA
1351,20/12/2021 10:00:00,0.343,3961.1,NA,NA,NA,NA,NA,NA
1352,20/12/2021 10:10:00,0.674,4650,NA,NA,NA,NA,NA,NA
1353,20/12/2021 10:20:00,0.563,4133.4,NA,NA,NA,NA,NA,NA
1354,20/12/2021 10:30:00,0.674,3961.1,NA,NA,NA,NA,NA,NA
1355,20/12/2021 10:40:00,0.784,4133.4,NA,NA,NA,NA,NA,NA
1356,20/12/2021 10:50:00,1.003,4477.8,NA,NA,NA,NA,NA,NA
1357,20/12/2021 11:00:00,1.221,4477.8,NA,NA,NA,NA,NA,NA
1358,20/12/2021 11:10:00,1.33,4477.8,NA,NA,NA,NA,NA,NA
1359,20/12/2021 11:20:00,1.548,4650,NA,NA,NA,NA,NA,NA
1360,20/12/2021 11:30:00,1.764,5338.9,NA,NA,NA,NA,NA,NA
1361,20/12/2021 11:40:00,2.195,5166.7,NA,NA,NA,NA,NA,NA
1362,20/12/2021 11:50:00,2.303,4994.5,NA,NA,NA,NA,NA,NA
1363,20/12/2021 12:00:00,2.517,5166.7,NA,NA,NA,NA,NA,NA
1364,20/12/2021 12:10:00,2.837,5511.1,NA,NA,NA,NA,NA,NA
1365,20/12/2021 12:20:00,3.155,5166.7,NA,NA,NA,NA,NA,NA
1366,20/12/2021 12:30:00,3.683,8266.7,NA,NA,NA,NA,NA,NA
1367,20/12/2021 12:40:00,4.727,13089,NA,NA,NA,NA,NA,NA
1368,20/12/2021 12:50:00,6.064,16533.4,NA,NA,NA,NA,NA,NA
1369,20/12/2021 13:00:00,7.882,23422.4,NA,NA,NA,NA,NA,NA
1370,20/12/2021 13:10:00,10.455,26178,NA,NA,NA,NA,NA,NA
1371,20/12/2021 13:20:00,12.883,27555.7,NA,NA,NA,NA,NA,NA
1372,20/12/2021 13:30:00,12.401,33066.9,NA,NA,NA,NA,NA,NA
1373,20/12/2021 13:40:00,13.173,31689.1,NA,NA,NA,NA,NA,NA
1374,20/12/2021 13:50:00,10.553,9644.5,NA,NA,NA,NA,NA,NA
1375,20/12/2021 14:00:00,6.268,4822.3,NA,NA,NA,NA,NA,NA
1376,20/12/2021 14:10:00,5.037,4822.3,NA,NA,NA,NA,NA,NA
1377,20/12/2021 14:20:00,4.727,6544.5,NA,NA,NA,NA,NA,NA
1378,20/12/2021 14:30:00,5.141,37200.2,NA,NA,NA,NA,NA,NA
1379,20/12/2021 14:40:00,6.775,15155.7,NA,NA,NA,NA,NA,NA
1380,20/12/2021 14:50:00,6.166,4650,NA,NA,NA,NA,NA,NA
1381,20/12/2021 15:00:00,5.244,3788.9,NA,NA,NA,NA,NA,NA
1382,20/12/2021 15:10:00,4.623,3444.5,NA,NA,NA,NA,NA,NA
1383,20/12/2021 15:20:00,4.415,2755.6,NA,NA,NA,NA,NA,NA
1384,20/12/2021 15:30:00,4.311,2238.9,NA,NA,NA,NA,NA,NA
1385,20/12/2021 15:40:00,3.998,1894.5,NA,NA,NA,NA,NA,NA
1386,20/12/2021 15:50:00,3.893,1636.1,NA,NA,NA,NA,NA,NA
1387,20/12/2021 16:00:00,3.683,1377.8,NA,NA,NA,NA,NA,NA
1388,20/12/2021 16:10:00,3.367,861.1,NA,NA,NA,NA,NA,NA
1389,20/12/2021 16:20:00,2.837,452.1,NA,NA,NA,NA,NA,NA
1390,20/12/2021 16:30:00,2.41,258.3,NA,NA,NA,NA,NA,NA
1391,20/12/2021 16:40:00,1.98,150.7,NA,NA,NA,NA,NA,NA
1392,20/12/2021 16:50:00,1.656,75.3,NA,NA,NA,NA,NA,NA
1393,20/12/2021 17:00:00,1.33,21.5,NA,NA,NA,NA,NA,NA
1394,20/12/2021 17:10:00,1.112,0,NA,NA,NA,NA,NA,NA
1395,20/12/2021 17:20:00,0.893,0,NA,NA,NA,NA,NA,NA
1396,20/12/2021 17:30:00,0.674,0,NA,NA,NA,NA,NA,NA
1397,20/12/2021 17:40:00,0.674,0,NA,NA,NA,NA,NA,NA
1398,20/12/2021 17:50:00,0.563,0,NA,NA,NA,NA,NA,NA
1399,20/12/2021 18:00:00,0.563,0,NA,NA,NA,NA,NA,NA
1400,20/12/2021 18:10:00,0.563,0,NA,NA,NA,NA,NA,NA
1401,20/12/2021 18:20:00,0.674,0,NA,NA,NA,NA,NA,NA
1402,20/12/2021 18:30:00,0.674,0,NA,NA,NA,NA,NA,NA
1403,20/12/2021 18:40:00,0.563,0,NA,NA,NA,NA,NA,NA
1404,20/12/2021 18:50:00,0.453,0,NA,NA,NA,NA,NA,NA
1405,20/12/2021 19:00:00,0.121,0,NA,NA,NA,NA,NA,NA
1406,20/12/2021 19:10:00,-0.102,0,NA,NA,NA,NA,NA,NA
1407,20/12/2021 19:20:00,-0.325,0,NA,NA,NA,NA,NA,NA
1408,20/12/2021 19:30:00,-0.437,0,NA,NA,NA,NA,NA,NA
1409,20/12/2021 19:40:00,-0.437,0,NA,NA,NA,NA,NA,NA
1410,20/12/2021 19:50:00,-0.549,0,NA,NA,NA,NA,NA,NA
1411,20/12/2021 20:00:00,-0.662,0,NA,NA,NA,NA,NA,NA
1412,20/12/2021 20:10:00,-0.774,0,NA,NA,NA,NA,NA,NA
1413,20/12/2021 20:20:00,-0.774,0,NA,NA,NA,NA,NA,NA
1414,20/12/2021 20:30:00,-0.774,0,NA,NA,NA,NA,NA,NA
1415,20/12/2021 20:40:00,-0.887,0,NA,NA,NA,NA,NA,NA
1416,20/12/2021 20:50:00,-1.001,0,NA,NA,NA,NA,NA,NA
1417,20/12/2021 21:00:00,-1.114,0,NA,NA,NA,NA,NA,NA
1418,20/12/2021 21:10:00,-1.228,0,NA,NA,NA,NA,NA,NA
1419,20/12/2021 21:20:00,-1.228,0,NA,NA,NA,NA,NA,NA
1420,20/12/2021 21:30:00,-1.341,0,NA,NA,NA,NA,NA,NA
1421,20/12/2021 21:40:00,-1.341,0,NA,NA,NA,NA,NA,NA
1422,20/12/2021 21:50:00,-1.456,0,NA,NA,NA,NA,NA,NA
1423,20/12/2021 22:00:00,-1.341,0,NA,NA,NA,NA,NA,NA
1424,20/12/2021 22:10:00,-1.228,0,NA,NA,NA,NA,NA,NA
1425,20/12/2021 22:20:00,-1.341,0,NA,NA,NA,NA,NA,NA
1426,20/12/2021 22:30:00,-1.456,0,NA,NA,NA,NA,NA,NA
1427,20/12/2021 22:40:00,-1.57,0,NA,NA,NA,NA,NA,NA
1428,20/12/2021 22:50:00,-1.57,0,NA,NA,NA,NA,NA,NA
1429,20/12/2021 23:00:00,-1.684,0,NA,NA,NA,NA,NA,NA
1430,20/12/2021 23:10:00,-1.914,0,NA,NA,NA,NA,NA,NA
1431,20/12/2021 23:20:00,-1.914,0,NA,NA,NA,NA,NA,NA
1432,20/12/2021 23:30:00,-1.914,0,NA,NA,NA,NA,NA,NA
1433,20/12/2021 23:40:00,-2.03,0,NA,NA,NA,NA,NA,NA
1434,20/12/2021 23:50:00,-1.914,0,NA,NA,NA,NA,NA,NA
1435,21/12/2021 00:00:00,-1.914,0,NA,NA,NA,NA,NA,NA
1436,21/12/2021 00:10:00,-2.03,0,NA,NA,NA,NA,NA,NA
1437,21/12/2021 00:20:00,-2.145,0,NA,NA,NA,NA,NA,NA
1438,21/12/2021 00:30:00,-2.261,0,NA,NA,NA,NA,NA,NA
1439,21/12/2021 00:40:00,-2.377,0,NA,NA,NA,NA,NA,NA
1440,21/12/2021 00:50:00,-2.377,0,NA,NA,NA,NA,NA,NA
1441,21/12/2021 01:00:00,-2.377,0,NA,NA,NA,NA,NA,NA
1442,21/12/2021 01:10:00,-2.494,0,NA,NA,NA,NA,NA,NA
1443,21/12/2021 01:20:00,-2.494,0,NA,NA,NA,NA,NA,NA
1444,21/12/2021 01:30:00,-2.61,0,NA,NA,NA,NA,NA,NA
1445,21/12/2021 01:40:00,-2.727,0,NA,NA,NA,NA,NA,NA
1446,21/12/2021 01:50:00,-2.727,0,NA,NA,NA,NA,NA,NA
1447,21/12/2021 02:00:00,-2.727,0,NA,NA,NA,NA,NA,NA
1448,21/12/2021 02:10:00,-2.844,0,NA,NA,NA,NA,NA,NA
1449,21/12/2021 02:20:00,-2.962,0,NA,NA,NA,NA,NA,NA
1450,21/12/2021 02:30:00,-3.079,0,NA,NA,NA,NA,NA,NA
1451,21/12/2021 02:40:00,-3.079,0,NA,NA,NA,NA,NA,NA
1452,21/12/2021 02:50:00,-3.197,0,NA,NA,NA,NA,NA,NA
1453,21/12/2021 03:00:00,-3.197,0,NA,NA,NA,NA,NA,NA
1454,21/12/2021 03:10:00,-3.197,0,NA,NA,NA,NA,NA,NA
1455,21/12/2021 03:20:00,-3.316,0,NA,NA,NA,NA,NA,NA
1456,21/12/2021 03:30:00,-3.197,0,NA,NA,NA,NA,NA,NA
1457,21/12/2021 03:40:00,-3.197,0,NA,NA,NA,NA,NA,NA
1458,21/12/2021 03:50:00,-2.962,0,NA,NA,NA,NA,NA,NA
1459,21/12/2021 04:00:00,-2.844,0,NA,NA,NA,NA,NA,NA
1460,21/12/2021 04:10:00,-2.962,0,NA,NA,NA,NA,NA,NA
1461,21/12/2021 04:20:00,-3.079,0,NA,NA,NA,NA,NA,NA
1462,21/12/2021 04:30:00,-3.079,0,NA,NA,NA,NA,NA,NA
1463,21/12/2021 04:40:00,-3.079,0,NA,NA,NA,NA,NA,NA
1464,21/12/2021 04:50:00,-3.197,0,NA,NA,NA,NA,NA,NA
1465,21/12/2021 05:00:00,-3.316,0,NA,NA,NA,NA,NA,NA
1466,21/12/2021 05:10:00,-3.434,0,NA,NA,NA,NA,NA,NA
1467,21/12/2021 05:20:00,-3.672,0,NA,NA,NA,NA,NA,NA
1468,21/12/2021 05:30:00,-3.792,0,NA,NA,NA,NA,NA,NA
1469,21/12/2021 05:40:00,-3.911,0,NA,NA,NA,NA,NA,NA
1470,21/12/2021 05:50:00,-4.031,0,NA,NA,NA,NA,NA,NA
1471,21/12/2021 06:00:00,-4.152,0,NA,NA,NA,NA,NA,NA
1472,21/12/2021 06:10:00,-4.152,0,NA,NA,NA,NA,NA,NA
1473,21/12/2021 06:20:00,-4.031,0,NA,NA,NA,NA,NA,NA
1474,21/12/2021 06:30:00,-4.152,0,NA,NA,NA,NA,NA,NA
1475,21/12/2021 06:40:00,-4.272,0,NA,NA,NA,NA,NA,NA
1476,21/12/2021 06:50:00,-4.393,0,NA,NA,NA,NA,NA,NA
1477,21/12/2021 07:00:00,-4.393,0,NA,NA,NA,NA,NA,NA
1478,21/12/2021 07:10:00,-4.272,0,NA,NA,NA,NA,NA,NA
1479,21/12/2021 07:20:00,-4.393,0,NA,NA,NA,NA,NA,NA
1480,21/12/2021 07:30:00,-4.514,0,NA,NA,NA,NA,NA,NA
1481,21/12/2021 07:40:00,-4.514,0,NA,NA,NA,NA,NA,NA
1482,21/12/2021 07:50:00,-4.514,0,NA,NA,NA,NA,NA,NA
1483,21/12/2021 08:00:00,-4.514,32.3,NA,NA,NA,NA,NA,NA
1484,21/12/2021 08:10:00,-4.514,107.6,NA,NA,NA,NA,NA,NA
1485,21/12/2021 08:20:00,-4.636,215.3,NA,NA,NA,NA,NA,NA
1486,21/12/2021 08:30:00,-4.758,322.9,NA,NA,NA,NA,NA,NA
1487,21/12/2021 08:40:00,-4.758,452.1,NA,NA,NA,NA,NA,NA
1488,21/12/2021 08:50:00,-4.758,570.5,NA,NA,NA,NA,NA,NA
1489,21/12/2021 09:00:00,-4.636,1377.8,NA,NA,NA,NA,NA,NA
1490,21/12/2021 09:10:00,-4.393,1894.5,NA,NA,NA,NA,NA,NA
1491,21/12/2021 09:20:00,-4.272,2927.8,NA,NA,NA,NA,NA,NA
